,genres,keywords,tmdbId,poster_path,title,top_cast,cast_size,crew_size,director
2747,"['Drama', 'Romance']",['musical'],41823,/eF6mhJfx3CAHXcbbLKt8Knj0YSL.jpg,Mo' Better Blues,"['Denzel Washington', 'Spike Lee', 'Wesley Snipes', 'Giancarlo Esposito']",14,6,Spike Lee
2748,"['Drama', 'Romance']","['new york', 'architect', 'forbidden love', 'coloured', 'xenophobia']",1713,/eSWv0PSnBqQbSBzce6iaDFkf6T9.jpg,Jungle Fever,"['Spike Lee', 'Annabella Sciorra', 'Ruby Dee', 'John Turturro']",22,12,Spike Lee
2749,"['Action', 'Crime', 'Drama', 'Thriller']","['escape', 'fish out of water', 'chrysler building']",26170,/iE38YqtaiHI4TqAkaEwgpAjUWSJ.jpg,Coogan's Bluff,"['Clint Eastwood', 'Lee J. Cobb', 'Susan Clark', 'Tisha Sterling']",15,10,Don Siegel
2750,"['Drama', 'Family']","['boxer', 'boxing match', 'son', 'father', 'sport']",30547,/oGKq9sTNCYLbKldtWobhz8nV445.jpg,The Champ,"['Jon Voight', 'Faye Dunaway', 'Ricky Schroder', 'Jack Warden']",45,7,Franco Zeffirelli
2751,"['Animation', 'Comedy', 'Family']",['animation'],54825,/x15Ridzr13YMi6RHcyVQ2s2l1Sk.jpg,Creature Comforts,[],0,1,Nick Park
2752,"['Action', 'Crime', 'Drama', 'Thriller']","['new york', 'taxi', 'fight', 'architect', 'police', 'vigilante']",13939,/3PKm5qtlxxIX7WEmWkCub6PCFSX.jpg,Death Wish,"['Charles Bronson', 'Hope Lange', 'Vincent Gardenia', 'Steven Keats']",10,8,Michael Winner
2753,"['Action', 'Crime', 'Thriller']","['rape', 'detective', 'drug traffic', 'vigilante', 'revenge', 'los angeles', 'surveillance']",14373,/cD0RZPk8IE1FiJphsKdlBxnTzRt.jpg,Death Wish 2,"['Charles Bronson', 'Jill Ireland', 'Vincent Gardenia', 'J. D. Cannon']",17,9,Michael Winner
2754,"['Action', 'Crime', 'Drama', 'Thriller']","['rocket launcher', 'punk', 'vigilante', 'revenge']",24873,/ike0J7zLCOzfxgBfXExFObM5UYc.jpg,Death Wish 3,"['Charles Bronson', 'Deborah Raffin', 'Ed Lauter', 'Martin Balsam']",11,9,Michael Winner
2755,"['Action', 'Crime', 'Drama', 'Thriller']","['female nudity', 'nudity', 'vigilante', 'fashion designer', 'sequel', 'murder', 'independent film', 'new york city', 'model', 'violence', 'fashion show', 'child custody', 'canuxploitation', 'witness relocation']",34746,/mWLBf0aSW9CPZcBvTEVglGlx3QT.jpg,Death Wish 5: The Face of Death,"['Charles Bronson', 'Lesley-Anne Down', 'Michael Parks', 'Chuck Shamata']",17,22,Allan A. Goldstein
2756,"['Drama', 'Mystery', 'Thriller']","['suicide', 'insurance salesman', 'insurance fraud', 'step daughter', 'train accident', 'marriage', 'femme fatale', 'murder', 'double cross', 'classic noir', 'film noir']",996,/nW0cCpfuGcR1JG7EinDbdL2Ijf2.jpg,Double Indemnity,"['Fred MacMurray', 'Barbara Stanwyck', 'Edward G. Robinson', 'Porter Hall']",30,24,Billy Wilder
2757,"['Drama', 'Romance']","['life and death', 'nurse', 'new love', 'education', 'romance', 'cancer', 'wealth', 'falling in love', 'millionaire']",9079,/ngSlADVrKChhYJHURGCtUTiDUAS.jpg,Dying Young,"['Julia Roberts', 'Campbell Scott', ""Vincent D'Onofrio"", 'Colleen Dewhurst']",22,11,Joel Schumacher
2758,"['Drama', 'Action', 'Comedy', 'Music', 'Romance']",[],1496,/kt6svEFscOUkisIeIlicpzmp3BC.jpg,Cool as Ice,"['Vanilla Ice', 'Kristin Minter', 'Naomi Campbell', 'Deezer D']",10,34,David Kellogg
2759,"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family']","['skateboarding', 'martial arts', 'mutant', 'pizza delivery', 'ninja', 'new york city']",1498,/cok0SSxmD7fYeZj6l9XOr2mb0YL.jpg,Teenage Mutant Ninja Turtles,"['Judith Hoag', 'Elias Koteas', 'Josh Pais', 'Brian Tochi']",17,14,Steve Barron
2760,"['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']","['crime fighter', 'fight', 'mutant', 'turtle', 'ninja', 'reporter', 'new york city']",1497,/HD4LtUw4Ono9tzgwWOhHpHcjkj.jpg,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"['Paige Turco', 'David Warner', 'Michelan Sisti', 'Leif Tilden']",66,14,Michael Pressman
2761,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['japan', 'time travel', 'ninja']",1499,/bax6hItUe0XSeyO25J5V7hhgkkZ.jpg,Teenage Mutant Ninja Turtles III,"['Paige Turco', 'Stuart Wilson', 'Sab Shimono', 'Vivian Wu']",29,8,Stuart Gillard
2762,"['Action', 'Thriller']","['guerrilla', 'colorado', 'invasion', 'anti-communism', 'near future', 'red army']",1880,/hVyeN1aFmqLsRK9VNElETYBDtnf.jpg,Red Dawn,"['Patrick Swayze', 'C. Thomas Howell', 'Lea Thompson', 'Darren Dalton']",18,10,John Milius
2763,"['Action', 'Crime', 'Drama']","['bikini', 'gang', 'drug addict', 'illegal drugs', 'survival training']",33762,/Z2ckKHc67zszpgXsZwTAc4SQDH.jpg,Band of the Hand,"['Stephen Lang', 'Lauren Holly', 'John Cameron Mitchell', 'Danny Quinn']",41,21,Paul Michael Glaser
2764,['Action'],"['martial arts', 'biography', 'sport', 'sensei', 'mixed martial arts', 'hong kong']",11690,/E4d48dFICxN1tcGywt1p5zBHYJ.jpg,Bloodsport,"['Jean-Claude Van Damme', 'Bolo Yeung', 'Roy Chiao', 'Philip Chan Yan-Kin']",9,12,Newt Arnold
2765,"['Drama', 'Horror', 'Mystery', 'Thriller']","['photographer', 'fashion photographer']",29143,/pJCOYaYaOidj5pfpenkfeaucEki.jpg,Eyes of Laura Mars,"['Faye Dunaway', 'Tommy Lee Jones', 'Brad Dourif', 'Rene Auberjonois']",7,22,Irvin Kershner
2766,['Comedy'],[],35292,/m7bGYpiA1CxW3hUgVJOoIZPRhwB.jpg,Funny Bones,"['Jerry Lewis', 'Oliver Platt', 'Lee Evans', 'Leslie Caron']",41,14,Peter Chelsom
2767,['Drama'],"['china', 'based on novel', 'epic', 'farmer']",36652,/47jy8BYToPwmVSMiFajz78PuTdd.jpg,The Good Earth,"['Paul Muni', 'Luise Rainer', 'Walter Connolly', 'Tilly Losch']",8,5,Sidney Franklin
2768,"['Comedy', 'Drama', 'War']","['rock and roll', 'radio station', 'war crimes', 'entertainer', 'explosive', 'cynic', 'radio', 'vietnam war', 'vietcong', 'gi', 'u.s. air force', 'dying and death', 'radio presenter', 'humor', 'saigon', 'provocation', 'right and justice']",801,/62Ve2yREvobU0qo4DxdSrShh1YO.jpg,"Good Morning, Vietnam","['Robin Williams', 'Forest Whitaker', 'Tung Thanh Tran', 'Chintara Sukapatana']",15,14,Barry Levinson
2769,"['Drama', 'Romance']",[],104301,/xuWfKvXqJ52ppxrLOsOK4Fi8Z1.jpg,The Good Mother,"['Diane Keaton', 'Liam Neeson', 'Jason Robards', 'Ralph Bellamy']",6,5,Leonard Nimoy
2770,"['Comedy', 'Family', 'Romance']","['retiree', 'old friends', 'aftercreditsstinger', 'duringcreditsstinger', 'ice fishing']",11520,/w4q0vMlJCeNQnUMsVbjB3DiH1mw.jpg,Grumpy Old Men,"['Jack Lemmon', 'Walter Matthau', 'Ann-Margret', 'Burgess Meredith']",10,7,Donald Petrie
2771,"['Comedy', 'Drama', 'Romance']","['san francisco', 'marriage proposal', 'ruling class', 'vacation', 'interracial relationship', 'african american', 'dinner', 'doctor', 'art gallery', 'widower', 'miscegenation', 'publisher']",1879,/bhdXWhembE6a6q11NqpUcEdtAbw.jpg,Guess Who's Coming to Dinner,"['Spencer Tracy', 'Sidney Poitier', 'Katharine Hepburn', 'Katharine Houghton']",18,25,Stanley Kramer
2772,"['Action', 'Crime', 'Thriller']","['martial arts', 'hip-hop', 'oakland', 'asian', 'asian man', 'asian lead']",2085,/4c5YlG72lFWdvCNkTJphc4OGjBX.jpg,Romeo Must Die,"['Jet Li', 'Aaliyah', 'Isaiah Washington', 'Russell Wong']",15,7,Andrzej Bartkowiak
2773,['Romance'],"['car race', 'private school', 'diner']",13539,/nE6cuxVJlOjq4Zxnu8FnGuBQIFO.jpg,Here On Earth,"['Leelee Sobieski', 'Chris Klein', 'Josh Hartnett', 'Michael Rooker']",8,6,Mark Piznarski
2774,"['Drama', 'Comedy', 'Romance']",[],16222,/ao4RoGXC9woWc7hrRtDRRyDbCJl.jpg,Whatever It Takes,"[""Jodi Lyn O'Keefe"", 'Shane West', 'Marla Sokoloff', 'James Franco']",20,32,David Raynr
2775,"['Drama', 'Family']","['paradise', 'children', 'iran']",17078,/rQ1t23NAGJDv9oNfHEAsxhuiAOG.jpg,The Color of Paradise,"['Hossein Mahjoub', 'Mohsen Ramezani', 'Salameh Feyzi', 'Farahnaz Safari']",8,2,Majid Majidi
2776,"['Drama', 'Romance']","['female nudity', 'sex', 'based on novel', '1970s', 'nudity', 'politics', 'politician', 'chile', 'priest', 'independent film', 'new york city', 'election', 'death', 'congressman', '1980s']",37722,/8tPS6UXtEDAHqzt6WtLG7k3rpzq.jpg,Waking the Dead,"['Billy Crudup', 'Jennifer Connelly', 'Paul Hipp', 'Hal Holbrook']",14,16,Keith Gordon
2777,"['Drama', 'Fantasy', 'Horror']","['opium', 'literature', 'frankenstein', 'mystery', 'drug', 'lord byron']",33516,/lsivD3aJXU3cfuotO1I1JIvCsKm.jpg,Gothic,"['Gabriel Byrne', 'Julian Sands', 'Natasha Richardson', 'Myriam Cyr']",18,2,Ken Russell
2778,"['Comedy', 'Horror', 'Music']",['hillbilly'],99008,/2ZqP8xJLOBNzjRIsNCpYldUPSJb.jpg,Hillbillys in a Haunted House,"['Ferlin Husky', 'Joi Lansing', 'Don Bowman', 'John Carradine']",12,7,Jean Yarbrough
2779,"['Thriller', 'Adventure', 'Drama']","['child murderer', 'deserted island', 'dead children', 'south sea island', 'all male cast', 'flogging', 'survival skills', 'degeneration', 'adolescent boy', 'swine', 'innocence lost', 'whipping', 'asthmatic', 'aeronautics', 'rite']",9960,/pTWtPWLKHzBsaDaGkePIQf4AW7e.jpg,Lord of the Flies,"['James Aubrey', 'Tom Chapin', 'Hugh Edwards', 'Roger Elwin']",7,13,Peter Brook
2780,"['Drama', 'Comedy']","['factory', 'ambulance', 'invention', 'tramp', 'great depression', 'industrial revolution', 'slapstick', 'machine', 'pardon', 'guilty']",3082,/m4ZCx2Iwr418IGPxRfoKnpumz9X.jpg,Modern Times,"['Charlie Chaplin', 'Paulette Goddard', 'Henry Bergman', 'Tiny Sandford']",36,20,Charlie Chaplin
2781,['Comedy'],[],49338,/mcVo71fGocAG08b3aEdxoWqjHP0.jpg,National Lampoon's Last Resort,"['Corey Feldman', 'Corey Haim', 'Demetra Hampton', 'Robert Mandan']",6,2,Rafal Zielinski
2782,"['Comedy', 'Drama']","['fortune teller', 'birthday', 'priest']",52961,/qdaieih8EVIRRDdd3I6mGM4Iy1V.jpg,That's Life!,"['Jack Lemmon', 'Julie Andrews', 'Sally Kellerman', 'Robert Loggia']",15,3,Blake Edwards
2783,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance']",['afterlife'],12187,/rAdLIzWXcBbul2LRvcB1RARakge.jpg,Heart and Souls,"['Robert Downey Jr.', 'Charles Grodin', 'Kyra Sedgwick', 'Elisabeth Shue']",6,7,Ron Underwood
2784,"['Action', 'Drama', 'Western']","['rodeo', 'alcoholism', 'ranchers', 'rancher', 'rebellious youth', 'neo-western']",24748,/nKTQRcl5q6JmwPxjlEFMXJ04SdQ.jpg,Hud,"['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",17,9,Martin Ritt
2785,['Drama'],"['suicide', 'gambling', 'manager', 'alcohol', 'based on novel', 'bar', 'billard', 'hustler', 'sport', 'party', 'pool', 'money', 'game', 'drunk', 'player']",990,/u38NLUtWarEbv2gZGOnHhf6akWC.jpg,The Hustler,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",15,14,Robert Rossen
2786,"['Drama', 'History']","['politician', 'teacher', 'lawyer', 'trial', 'courtroom', 'evolution', 'science', 'telephone call \xa0', 'rhetoric', 'scopes monkey trial', 'judiciary', 'courtroom drama']",1908,/kf0kih7zkHhrIfsolnW87eHohJk.jpg,Inherit the Wind,"['Spencer Tracy', 'Fredric March', 'Gene Kelly', 'Dick York']",56,25,Stanley Kramer
2787,"['Action', 'Adventure', 'Drama']","['map', 'hermit', 'exploration', 'sibiria', 'getting lost', 'friendship', 'trapper', 'stadt', 'russian soldier', 'nature', 'siberia']",9764,/i9FpzTXUi2XYVPLEa6Nf65I4WgE.jpg,Dersu Uzala,"['Yuriy Solomin', 'Maksim Munzuk', 'Aleksandr Pyatkov', 'Nikolai Volkov St.']",13,19,Akira Kurosawa
2788,"['Science Fiction', 'Drama']","['indiana', 'obsession', 'extraterrestrial technology', 'evacuation', 'blackout', 'flying saucer', 'secret base', 'light', 'contact', 'beguilement', 'exchange', 'ufo', 'alien', 'vision', 'missing person', 'mother ship', 'escapade', 'obsessive quest', 'life turned upside down']",840,/mABOVIUl5lB0WF4HG28rfamgxG1.jpg,Close Encounters of the Third Kind,"['Richard Dreyfuss', 'François Truffaut', 'Teri Garr', 'Melinda Dillon']",59,32,Steven Spielberg
2789,"['Science Fiction', 'Thriller']","['leap in time', 'suspense', 'serial killer']",26689,/n5wMjQC4n1KFqZ5JFN4J7gGd4wu.jpg,Retroactive,"['Jim Belushi', 'Kylie Travis', 'Shannon Whirry', 'Frank Whaley']",10,8,Louis Morneau
2790,"['Drama', 'Romance']",['heiress'],25673,/VNCkq9STUd19Y4JE6oWQFHQjI8.jpg,A Place in the Sun,"['Montgomery Clift', 'Elizabeth Taylor', 'Shelley Winters', 'Anne Revere']",16,23,George Stevens
2791,"['Drama', 'Mystery', 'Horror']","['violence', 'postal worker', 'figment of imagination', 'oneiric']",2291,/2Byg7AV91LF7pfByz4ZMvnkZnH7.jpg,Jacob's Ladder,"['Tim Robbins', 'Elizabeth Peña', 'Danny Aiello', 'Matt Craven']",16,8,Adrian Lyne
2792,"['Comedy', 'Drama']","['cupcake', 'twenty something', 'gameboy', 'money bag', 'sidewalk']",13531,/dgIoujnLYHUM36M9zXNhxZLcovT.jpg,Empire Records,"['Anthony LaPaglia', 'Debi Mazar', 'Maxwell Caulfield', 'Liv Tyler']",12,2,Allan Moyle
2793,"['Drama', 'Music']","['musical', 'death', 'dying young', 'nostalgic', 'mexican american', 'rising star', 'marital rape']",16620,/cjgXvTixDiUsQbfwrxoT1m0kr2E.jpg,La Bamba,"['Lou Diamond Phillips', 'Danielle von Zerneck', 'Elizabeth Peña', 'Rosanna DeSoto']",47,22,Luis Valdez
2794,"['Adventure', 'Drama', 'Fantasy', 'Romance']","['moon', 'monk', 'swordplay', 'bishop', 'cathedral', 'falcon', 'twilight', 'solar eclipse', 'thief']",526,/51RFCKLFuEbvLQsFzXcupQnkoRD.jpg,Ladyhawke,"['Matthew Broderick', 'Rutger Hauer', 'Michelle Pfeiffer', 'Alfred Molina']",15,19,Richard Donner
2795,"['Comedy', 'Drama', 'Romance']","['high school', 'american football team', 'cheerleading']",13346,/zSaUbuJPDbxDUX4Jh6lOYRFSR3M.jpg,Lucas,"['Corey Haim', 'Kerri Green', 'Charlie Sheen', 'Winona Ryder']",14,11,David Seltzer
2796,"['Comedy', 'Drama', 'Romance', 'Music']","['chicago', 'music record', 'rock and roll', 'record store', 'soul', 'disc jockey', 'pop', 'bruce frederick joseph springsteen', 'record collection']",243,/sEZKCUFU6Ozf7hZ3UuaKWUqHLTZ.jpg,High Fidelity,"['John Cusack', 'Iben Hjejle', 'Todd Louiso', 'Jack Black']",49,14,Stephen Frears
2797,"['Adventure', 'Animation', 'Comedy', 'Family']","['gold', 'horse', 'sword fight']",10501,/lQnNNjT4yW3i2rmQhGibiPBnc6e.jpg,The Road to El Dorado,"['Kenneth Branagh', 'Kevin Kline', 'Rosie Perez', 'Armand Assante']",12,37,Don Michael Paul
2798,"['Crime', 'Drama', 'Thriller']","['journalist', 'secret society', 'pizza', 'wealth', 'pay phone', 'rooftop', 'attempted suicide', 'fraternity', 'foot race', 'ivy league', 'u.s. senator', 'dining hall']",11478,/ww0HZpFwz9HtEW3HbrKtfts2tNH.jpg,The Skulls,"['Joshua Jackson', 'Paul Walker', 'Hill Harper', 'Leslie Bibb']",17,7,Rob Cohen
2799,['Western'],"['sheriff', 'ranch', 'liquor', 'settler', 'revolver', 'two guns belt']",6644,/jnbUOe6dAXK4Hs6dhYgvmdr5CbO.jpg,El Dorado,"['John Wayne', 'Robert Mitchum', 'James Caan', 'Charlene Holt']",15,11,Howard Hawks
2800,"['Adventure', 'Fantasy', 'Comedy', 'Family']","['flying', 'swordplay', 'sword', 'fantasy', 'peter pan', 'daughter', 'fairy-tale figure', 'rescue']",879,/6plGuz8L3fvkuENB0G2ZpBz6kej.jpg,Hook,"['Robin Williams', 'Dustin Hoffman', 'Julia Roberts', 'Bob Hoskins']",30,22,Steven Spielberg
2801,['Horror'],"['monk', 'monster', 'expedition', 'russia', 'cossack', 'loss of husband', 'alien', 'train', 'creature', 'gothic horror', 'stockings', 'anthropologist', 'whipping', 'siberia', 'fossil', 'hidden identity', 'animal senses evil', 'pair of evil eyes', 'crate']",32613,/mAyxHOd9qqfVsoYY0ZVtnwGQByW.jpg,Horror Express,"['Christopher Lee', 'Peter Cushing', 'Telly Savalas', 'Alberto de Mendoza']",19,11,Eugenio Martín
2802,"['Comedy', 'Romance']",[],39406,/scrgxBx4ZyGvXVzhGjF0q5oWa2.jpg,My Chauffeur,"['Deborah Foreman', 'Sam J. Jones', 'Howard Hesseman', 'E.G. Marshall']",19,2,David Beaird
2803,"['Adventure', 'Drama', 'Action', 'Romance']","['ransom', 'sheik', 'love', 'revenge']",85689,/5uDB4rtXsftoXMWLSBBBFVVCvDb.jpg,The Son of the Sheik,"['Rudolph Valentino', 'Vilma Banky', 'George Fawcett', 'Montagu Love']",8,2,George Fitzmaurice
2804,['Western'],"['bounty hunter', 'man hunt']",17529,/rF3rQO7a44AvLYkQJWUUPKkK0l9.jpg,True Grit,"['John Wayne', 'Kim Darby', 'Jeremy Slate', 'Dennis Hopper']",15,8,Henry Hathaway
2805,"['Action', 'Adventure', 'Comedy', 'Drama']","['gambling', 'hotel', 'harley davidson', 'fireworks', 'beer', 'las vegas', 'motorcycle', 'death', 'ashes', 'road movie']",40841,/fOW03hoFIAQkhfnbIssPX8WD6P6.jpg,Roadside Prophets,"['John Doe', 'Adam Horovitz', 'David Carradine', 'Arlo Guthrie']",17,12,Abbe Wool
2806,"['Drama', 'Music']","['london england', 'based on novel', 'indian lead', 'child prodigy', 'pianist']",118098,/2t21iRaT6BMSO4WiO1V3CkBkbig.jpg,Madame Sousatzka,"['Shirley MacLaine', 'Peggy Ashcroft', 'Twiggy', 'Shabana Azmi']",10,11,John Schlesinger
2807,"['Comedy', 'Drama', 'Family']","['police operation', 'police protection', 'daughter', 'police academy']",1793,/7zSLwQGPgxTvFVcbNDIssjOlgxr.jpg,Max Dugan Returns,"['Marsha Mason', 'Jason Robards', 'Charley Lau', 'Matthew Broderick']",17,8,Herbert Ross
2808,"['Drama', 'Crime']","['prison', 'drug smuggle', 'attempt to escape', 'escape', 'lawyer', 'torture', 'brutality']",11327,/afgAGwV1WXjMoooUzaSnw7XAvhj.jpg,Midnight Express,"['Brad Davis', 'Irene Miracle', 'Bo Hopkins', 'Randy Quaid']",11,21,Alan Parker
2809,"['Drama', 'Thriller']","['nurse', 'psychopath', 'car crash', 'author', 'obsessed fan', 'blizzard', 'broken leg']",1700,/s0Ot5zUmVF1jSN9WpBHRafvUPld.jpg,Misery,"['James Caan', 'Kathy Bates', 'Richard Farnsworth', 'Frances Sternhagen']",12,29,Rob Reiner
2810,"['Drama', 'Comedy']","['skab under tv', 'bagved', 'Øverste hylde']",54087,/3rvZsOWshndy8t3YK0tnkd6r9wT.jpg,Mr. Saturday Night,"['Billy Crystal', 'David Paymer', 'Julie Warner', 'Mary Mara']",18,9,Billy Crystal
2811,"['Comedy', 'Romance']","['single mother', 'divorce', 'horse ranch', 'eligible bachelor', 'horse boarder']",34322,/8SGFGus8lphNErEmzjvzDGrpACh.jpg,Murphy's Romance,"['Sally Field', 'James Garner', 'Brian Kerwin', 'Corey Haim']",13,2,Martin Ritt
2812,"['Drama', 'Romance']","['baby', 'cancer', 'independent film', 'death', 'expectant mother', 'reconciliation']",41659,/ajxovQmbEC5x6rpCqbrzZn7tRbp.jpg,My Life,"['Michael Keaton', 'Nicole Kidman', 'Bradley Whitford', 'Queen Latifah']",8,2,Bruce Joel Rubin
2813,"['Drama', 'Science Fiction', 'Adventure', 'Mystery']","['1970s', 'loss of sense of reality', 'extraterrestrial technology', 'subconsciousness', 'russian', 'hallucination', 'space travel', 'astronaut', 'soviet']",593,/nsGLKlwEOtqatz8yRdxOlAw5utr.jpg,Solaris,"['Donatas Banionis', 'Natalya Bondarchuk', 'Jüri Järvet', 'Анатолій Солоніцин']",10,21,Andrei Tarkovsky
2814,['Drama'],"['corruption', 'sex', 'adultery', 'television', 'profit', 'nudity', 'power', 'tv ratings', 'murder', 'corporate', 'reporter', 'co-worker', 'meeting', 'news', 'fired', 'network', 'anchor', 'structure', 'rant']",10774,/nFovf0eUlbdGRqjdxETFunUAtI0.jpg,Network,"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall']",23,12,Sidney Lumet
2815,"['Action', 'Drama', 'Thriller']","['homicide', 'pentagon', 'minister', 'u.s. navy']",10083,/6XoG37a4U7Jum8ChYoMHq6l5NQQ.jpg,No Way Out,"['Kevin Costner', 'Gene Hackman', 'Sean Young', 'Will Patton']",13,16,Roger Donaldson
2816,"['Comedy', 'Drama']","['american football', 'sport']",29786,/b6ZDWrer4Z5fnC3hT4B3brL4NzR.jpg,North Dallas Forty,"['Nick Nolte', 'Mac Davis', 'Charles Durning', 'Dayle Haddon']",9,17,Ted Kotcheff
2817,['Comedy'],"['poker', 'roommate', 'friendship', 'friends', 'comedy', 'classic', 'new york city', 'apartment', 'neurotic', 'funny', 'cleanliness freak', 'neat freak']",11356,/9rK0dPPynwRp9ggYE8iWMQdKtXi.jpg,The Odd Couple,"['Jack Lemmon', 'Walter Matthau', 'John Fiedler', 'Herb Edelman']",9,7,Gene Saks
2818,"['Drama', 'Western']","['showdown', 'loss of family', 'texas', 'settler', 'revenge', 'native american', 'comanche', 'american civil war', '19th century']",10747,/59ywz8rQmXn4bl60WOMJddPc7z.jpg,The Outlaw Josey Wales,"['Clint Eastwood', 'Chief Dan George', 'Sondra Locke', 'Bill McKinney']",21,11,Clint Eastwood
2819,['Drama'],['independent film'],38809,/dDDIpoa4rqOYxrgdvaU7tJZvB1Z.jpg,Black and White,"['Robert Downey Jr.', 'Scott Caan', 'Stacy Edwards', 'Allan Houston']",79,2,James Toback
2820,"['Crime', 'Drama', 'Science Fiction', 'Thriller']","['new york', 'mother', 'detective', 'baseball', 'radio', 'firemen', 'future', 'time', 'race against time', 'investigation', 'father', 'history', 'murder', 'paranormal', 'rescue', 'family relationships', 'escape', 'crime', 'explosion', 'flashback', 'phenomenon', 'amateur radio', 'aurora borealis', 'altering history']",10559,/n0QAAZmIaPPIShVkk8eiKwfGV9.jpg,Frequency,"['Dennis Quaid', 'Jim Caviezel', 'Andre Braugher', 'Elizabeth Mitchell']",20,88,Gregory Hoblit
2821,"['Action', 'Comedy', 'Drama']","['wrestling', 'sport']",20697,/cfO3xEdV0EV8bdrby8aeQrfmT4R.jpg,Ready to Rumble,"['David Arquette', 'Scott Caan', 'Oliver Platt', 'Rose McGowan']",47,10,Brian Robbins
2822,"['Romance', 'Comedy', 'Drama']","['transplantation', ""love of one's life"", 'veterinarian', 'woman director']",2621,/3HvUbZLA9laGje1IFq4Lvj5mqWZ.jpg,Return to Me,"['David Duchovny', 'Minnie Driver', ""Carroll O'Connor"", 'Robert Loggia']",15,4,Bonnie Hunt
2823,"['Action', 'Adventure', 'Drama', 'History', 'War']","['vietnam veteran', 'wound', 'court case', 'colony', 'life-saver', 'lawyer']",10479,/1UlrMyCza2xINltCyYgmAwQAx07.jpg,Rules of Engagement,"['Tommy Lee Jones', 'Samuel L. Jackson', 'Guy Pearce', 'Ben Kingsley']",10,84,William Friedkin
2824,"['Comedy', 'Romance']",[],49721,/6GTzoxfOa60Hu4sPqrZh0jqIdow.jpg,Me Myself I,"['Rachel Griffiths', 'David Roberts', 'Sandy Winton', 'Yael Stone']",10,2,Pip Karmel
2825,"['Fantasy', 'Comedy', 'Romance']","['witch', 'cat', ""love of one's life""]",2006,/efVJYzeOWAE3z4Usu16RCSheYav.jpg,"Bell, Book and Candle","['James Stewart', 'Kim Novak', 'Jack Lemmon', 'Ernie Kovacs']",10,9,Richard Quine
